"season_id","competition_code","competition_name","season_start_year","season_end_year","match_id","phase_name","phase_code","round_id","round_number","round_name","round_order","match_type_code","match_type_name","status_code","status_name","match_date","match_time","match_utc_start","venue_id","venue_code","venue_name","venue_timezone","home_squad_id","home_squad_code","home_squad_name","home_goals","home_behinds","home_points","away_squad_id","away_squad_code","away_squad_name","away_goals","away_behinds","away_points","winning_squad_id","match_trx_id","rotation_period","rotation_period_secs","rotation_squad_id","rotation_squad_code","rotation_squad_name","off_reason","off_reason_code","off_person_id","off_display_name","off_fullname","off_jumper_number","off_date_of_birth","off_match_age","off_height","off_selected_position_id","off_selected_position_code","off_selected_position_name","off_season_position_id","off_season_position_code","off_season_position_name","on_person_id","on_display_name","on_fullname","on_jumper_number","on_date_of_birth","on_match_age","on_height","on_selected_position_id","on_selected_position_code","on_selected_position_name","on_season_position_id","on_season_position_code","on_season_position_name"
"2025","AFL2025","AFL Premiership Season 2025","2025","2025","166422083","Home & Away","HA","29402","1","Round 1","3","REG","Regular Season","COMP","Complete","2025-03-15T00:00:00Z","13:20:00","2025-03-15T02:20:00Z","30","GMHBA","GMHBA Stadium","Australia/Melbourne","70","GEEL","Geelong Cats","23","9","147","60","FREM","Fremantle","10","9","69","70","109","1","0","70","GEEL","Geelong Cats","Regular","REG","998260","J.Bowes","Jack Bowes","12","1998-01-26T00:00:00Z","27.1","189","4160","INT","Interchange","4467","W","Wing","","","","","","","","","","","","",""
"2025","AFL2025","AFL Premiership Season 2025","2025","2025","166420562","Home & Away","HA","29402","1","Round 1","2","REG","Regular Season","COMP","Complete","2025-03-14T00:00:00Z","19:40:00","2025-03-14T08:40:00Z","40","MCG","MCG","Australia/Melbourne","80","HAW","Hawthorn","17","9","111","50","ESS","Essendon","12","13","85","80","2409","1","799","80","HAW","Hawthorn","Regular","REG","993794","B.Hardwick","Blake Hardwick","15","1997-02-05T00:00:00Z","28.1","183","4142","FB","Full Back","3200","GD","Gen Def","1023473","N.Watson","Nick Watson","34","2005-02-24T00:00:00Z","20","170","4152","HFF","Half Forward Flank","1200","GF","Gen Fwd"
"2025","AFL2025","AFL Premiership Season 2025","2025","2025","166420562","Home & Away","HA","29402","1","Round 1","2","REG","Regular Season","COMP","Complete","2025-03-14T00:00:00Z","19:40:00","2025-03-14T08:40:00Z","40","MCG","MCG","Australia/Melbourne","80","HAW","Hawthorn","17","9","111","50","ESS","Essendon","12","13","85","80","2509","1","921","80","HAW","Hawthorn","Regular","REG","1000980","L.Meek","Lloyd Meek","17","1998-04-22T00:00:00Z","26.9","203","4156","RK","Ruck","4000","RK","Ruck","1007124","C.Nash","Conor Nash","11","1998-07-28T00:00:00Z","26.6","198","4148","OB","On Ball","2000","M","Mid"
"2025","AFL2025","AFL Premiership Season 2025","2025","2025","166420562","Home & Away","HA","29402","1","Round 1","2","REG","Regular Season","COMP","Complete","2025-03-14T00:00:00Z","19:40:00","2025-03-14T08:40:00Z","40","MCG","MCG","Australia/Melbourne","80","HAW","Hawthorn","17","9","111","50","ESS","Essendon","12","13","85","80","2609","1","933","50","ESS","Essendon","Regular","REG","1011954","N.Bryan","Nick Bryan","24","2001-10-22T00:00:00Z","23.4","203","4161","INT","Interchange","4000","RK","Ruck","1005577","S.Draper","Sam Draper","2","1998-09-28T00:00:00Z","26.5","205","4154","FF","Full Forward","4000","RK","Ruck"
"2025","AFL2025","AFL Premiership Season 2025","2025","2025","166420562","Home & Away","HA","29402","1","Round 1","2","REG","Regular Season","COMP","Complete","2025-03-14T00:00:00Z","19:40:00","2025-03-14T08:40:00Z","40","MCG","MCG","Australia/Melbourne","80","HAW","Hawthorn","17","9","111","50","ESS","Essendon","12","13","85","80","2709","1","936","50","ESS","Essendon","Regular","REG","992016","Z.Merrett","Zach Merrett","7","1995-10-03T00:00:00Z","29.4","179","4158","OB","On Ball","2000","M","Mid","1006103","J.Caldwell","Jye Caldwell","6","2000-09-28T00:00:00Z","24.5","183","4148","OB","On Ball","2000","M","Mid"
"2025","AFL2025","AFL Premiership Season 2025","2025","2025","166420562","Home & Away","HA","29402","1","Round 1","2","REG","Regular Season","COMP","Complete","2025-03-14T00:00:00Z","19:40:00","2025-03-14T08:40:00Z","40","MCG","MCG","Australia/Melbourne","80","HAW","Hawthorn","17","9","111","50","ESS","Essendon","12","13","85","80","2809","1","984","80","HAW","Hawthorn","Regular","REG","297566","J.Sicily","James Sicily","6","1995-01-06T00:00:00Z","30.2","188","4149","W","Wing","3200","GD","Gen Def","296254","J.Impey","Jarman Impey","4","1995-07-09T00:00:00Z","29.7","178","4145","CHB","Centre Half Back","3200","GD","Gen Def"
"2025","AFL2025","AFL Premiership Season 2025","2025","2025","166420562","Home & Away","HA","29402","1","Round 1","2","REG","Regular Season","COMP","Complete","2025-03-14T00:00:00Z","19:40:00","2025-03-14T08:40:00Z","40","MCG","MCG","Australia/Melbourne","80","HAW","Hawthorn","17","9","111","50","ESS","Essendon","12","13","85","80","2909","1","994","50","ESS","Essendon","Regular","REG","1015873","A.Perkins","Archie Perkins","16","2002-03-26T00:00:00Z","23","188","4152","HFF","Half Forward Flank","1200","GF","Gen Fwd","1028554","I.Kako","Isaac Kako","10","2006-03-07T00:00:00Z","19","176","4155","FP","Forward Pocket","1200","GF","Gen Fwd"
"2025","AFL2025","AFL Premiership Season 2025","2025","2025","166420562","Home & Away","HA","29402","1","Round 1","2","REG","Regular Season","COMP","Complete","2025-03-14T00:00:00Z","19:40:00","2025-03-14T08:40:00Z","40","MCG","MCG","Australia/Melbourne","80","HAW","Hawthorn","17","9","111","50","ESS","Essendon","12","13","85","80","3009","1","1028","50","ESS","Essendon","Regular","REG","1001026","J.Ridley","Jordan Ridley","14","1998-10-20T00:00:00Z","26.4","195","4143","BP","Back Pocket","3200","GD","Gen Def","291783","D.Shiel","Dylan Shiel","9","1993-03-09T00:00:00Z","32","182","4156","RK","Ruck","2000","M","Mid"
"2025","AFL2025","AFL Premiership Season 2025","2025","2025","166420562","Home & Away","HA","29402","1","Round 1","2","REG","Regular Season","COMP","Complete","2025-03-14T00:00:00Z","19:40:00","2025-03-14T08:40:00Z","40","MCG","MCG","Australia/Melbourne","80","HAW","Hawthorn","17","9","111","50","ESS","Essendon","12","13","85","80","3109","1","1036","80","HAW","Hawthorn","Regular","REG","1012857","J.Ginnivan","Jack Ginnivan","33","2002-12-09T00:00:00Z","22.3","185","4153","FFP","Forward Pocket","1200","GF","Gen Fwd","993794","B.Hardwick","Blake Hardwick","15","1997-02-05T00:00:00Z","28.1","183","4142","FB","Full Back","3200","GD","Gen Def"
"2025","AFL2025","AFL Premiership Season 2025","2025","2025","166420562","Home & Away","HA","29402","1","Round 1","2","REG","Regular Season","COMP","Complete","2025-03-14T00:00:00Z","19:40:00","2025-03-14T08:40:00Z","40","MCG","MCG","Australia/Melbourne","80","HAW","Hawthorn","17","9","111","50","ESS","Essendon","12","13","85","80","3209","1","1167","80","HAW","Hawthorn","Regular","REG","1020895","J.Newcombe","Jai Newcombe","3","2001-08-02T00:00:00Z","23.6","187","4157","OB","On Ball","2000","M","Mid","1000980","L.Meek","Lloyd Meek","17","1998-04-22T00:00:00Z","26.9","203","4156","RK","Ruck","4000","RK","Ruck"
