"season_id","competition_code","competition_name","season_start_year","season_end_year","match_id","phase_name","phase_code","round_id","round_number","round_name","round_order","match_type_code","match_type_name","status_code","status_name","match_date","match_time","match_utc_start","venue_id","venue_code","venue_name","venue_timezone","home_squad_id","home_squad_code","home_squad_name","home_goals","home_behinds","home_points","away_squad_id","away_squad_code","away_squad_name","away_goals","away_behinds","away_points","winning_squad_id","match_trx_id","rotation_period","rotation_period_secs","rotation_squad_id","rotation_squad_code","rotation_squad_name","off_reason","off_reason_code","off_person_id","off_display_name","off_fullname","off_jumper_number","off_date_of_birth","off_match_age","off_height","off_selected_position_id","off_selected_position_code","off_selected_position_name","off_season_position_id","off_season_position_code","off_season_position_name","on_person_id","on_display_name","on_fullname","on_jumper_number","on_date_of_birth","on_match_age","on_height","on_selected_position_id","on_selected_position_code","on_selected_position_name","on_season_position_id","on_season_position_code","on_season_position_name"
"2026","AFL2026","AFL Premiership Season 2026","2026","2026","183255123","Home & Away","HA","31667","5","Round 5","6","REG","Regular Season","COMP","Complete","2026-04-11T00:00:00Z","19:05:00","2026-04-11T09:35:00Z","6","AO","Adelaide Oval","Australia/Adelaide","80","HAW","Hawthorn","15","14","104","140","WB","Western Bulldogs","8","16","64","80","3000209","4","0","80","HAW","Hawthorn","Regular","REG","1010708","S.Butler","Sam Butler","30","2003-02-10T00:00:00Z","23.2","184","4162","INT","Interchange","2010","MF","Mid-Fwd","1000980","L.Meek","Lloyd Meek","17","1998-04-22T00:00:00Z","28","203","4160","INT","Interchange","4000","RK","Ruck"
"2026","AFL2026","AFL Premiership Season 2026","2026","2026","183255123","Home & Away","HA","31667","5","Round 5","6","REG","Regular Season","COMP","Complete","2026-04-11T00:00:00Z","19:05:00","2026-04-11T09:35:00Z","6","AO","Adelaide Oval","Australia/Adelaide","80","HAW","Hawthorn","15","14","104","140","WB","Western Bulldogs","8","16","64","80","3000309","4","0","140","WB","Western Bulldogs","Regular","REG","1001398","M.Kennedy","Matthew Kennedy","8","1997-04-06T00:00:00Z","29","188","4157","OB","On Ball","2000","M","Mid","1034235","J.Dolan","Josh Dolan","26","2006-11-11T00:00:00Z","19.4","177","4153","FFP","Forward Pocket","1200","GF","Gen Fwd"
"2026","AFL2026","AFL Premiership Season 2026","2026","2026","183255123","Home & Away","HA","31667","5","Round 5","6","REG","Regular Season","COMP","Complete","2026-04-11T00:00:00Z","19:05:00","2026-04-11T09:35:00Z","6","AO","Adelaide Oval","Australia/Adelaide","80","HAW","Hawthorn","15","14","104","140","WB","Western Bulldogs","8","16","64","80","3000409","4","0","140","WB","Western Bulldogs","Regular","REG","1006127","R.West","Rhylee West","14","2000-07-12T00:00:00Z","25.7","183","4155","FP","Forward Pocket","1200","GF","Gen Fwd","1029456","C.Hynes","Cooper Hynes","6","2006-02-28T00:00:00Z","20.1","190","4159","INT","Interchange","1200","GF","Gen Fwd"
"2026","AFL2026","AFL Premiership Season 2026","2026","2026","183255123","Home & Away","HA","31667","5","Round 5","6","REG","Regular Season","COMP","Complete","2026-04-11T00:00:00Z","19:05:00","2026-04-11T09:35:00Z","6","AO","Adelaide Oval","Australia/Adelaide","80","HAW","Hawthorn","15","14","104","140","WB","Western Bulldogs","8","16","64","80","3000509","4","0","140","WB","Western Bulldogs","Regular","REG","1020621","M.Sellwood","Michael Sellwood","37","2003-10-02T00:00:00Z","22.5","186","4162","INT","Interchange","3200","GD","Gen Def","992351","B.Williams","Bailey Williams","34","1997-10-10T00:00:00Z","28.5","190","4149","W","Wing","4467","W","Wing"
"2026","AFL2026","AFL Premiership Season 2026","2026","2026","183255123","Home & Away","HA","31667","5","Round 5","6","REG","Regular Season","COMP","Complete","2026-04-11T00:00:00Z","19:05:00","2026-04-11T09:35:00Z","6","AO","Adelaide Oval","Australia/Adelaide","80","HAW","Hawthorn","15","14","104","140","WB","Western Bulldogs","8","16","64","80","3000609","4","141","80","HAW","Hawthorn","Regular","REG","1020895","J.Newcombe","Jai Newcombe","3","2001-08-02T00:00:00Z","24.7","187","4157","OB","On Ball","2000","M","Mid","1023482","C.Mackenzie","Cam Mackenzie","28","2004-01-21T00:00:00Z","22.2","188","4161","INT","Interchange","2000","M","Mid"
"2026","AFL2026","AFL Premiership Season 2026","2026","2026","183255123","Home & Away","HA","31667","5","Round 5","6","REG","Regular Season","COMP","Complete","2026-04-11T00:00:00Z","19:05:00","2026-04-11T09:35:00Z","6","AO","Adelaide Oval","Australia/Adelaide","80","HAW","Hawthorn","15","14","104","140","WB","Western Bulldogs","8","16","64","80","3000709","4","218","140","WB","Western Bulldogs","Regular","REG","1029456","C.Hynes","Cooper Hynes","6","2006-02-28T00:00:00Z","20.1","190","4159","INT","Interchange","1200","GF","Gen Fwd","1001398","M.Kennedy","Matthew Kennedy","8","1997-04-06T00:00:00Z","29","188","4157","OB","On Ball","2000","M","Mid"
"2026","AFL2026","AFL Premiership Season 2026","2026","2026","183255123","Home & Away","HA","31667","5","Round 5","6","REG","Regular Season","COMP","Complete","2026-04-11T00:00:00Z","19:05:00","2026-04-11T09:35:00Z","6","AO","Adelaide Oval","Australia/Adelaide","80","HAW","Hawthorn","15","14","104","140","WB","Western Bulldogs","8","16","64","80","3000809","4","221","140","WB","Western Bulldogs","Regular","REG","1036123","S.Davidson","Sam Davidson","42","2001-12-13T00:00:00Z","24.3","191","4163","INT","Interchange","2010","MF","Mid-Fwd","1008855","O.Baker","Oskar Baker","13","1998-05-25T00:00:00Z","27.9","184","4160","INT","Interchange","2010","MF","Mid-Fwd"
"2026","AFL2026","AFL Premiership Season 2026","2026","2026","183255123","Home & Away","HA","31667","5","Round 5","6","REG","Regular Season","COMP","Complete","2026-04-11T00:00:00Z","19:05:00","2026-04-11T09:35:00Z","6","AO","Adelaide Oval","Australia/Adelaide","80","HAW","Hawthorn","15","14","104","140","WB","Western Bulldogs","8","16","64","80","3000909","4","302","80","HAW","Hawthorn","Regular","REG","297566","J.Sicily","James Sicily","6","1995-01-06T00:00:00Z","31.3","188","4145","CHB","Centre Half Back","3100","KD","Key Def","1011771","F.Perez","Flynn Perez","39","2001-08-25T00:00:00Z","24.6","187","4163","INT","Interchange","3200","GD","Gen Def"
"2026","AFL2026","AFL Premiership Season 2026","2026","2026","183255123","Home & Away","HA","31667","5","Round 5","6","REG","Regular Season","COMP","Complete","2026-04-11T00:00:00Z","19:05:00","2026-04-11T09:35:00Z","6","AO","Adelaide Oval","Australia/Adelaide","80","HAW","Hawthorn","15","14","104","140","WB","Western Bulldogs","8","16","64","80","3001009","4","304","140","WB","Western Bulldogs","Regular","REG","1002404","A.Naughton","Aaron Naughton","33","1999-11-30T00:00:00Z","26.4","196","4154","FF","Full Forward","1100","KF","Key Fwd","1006127","R.West","Rhylee West","14","2000-07-12T00:00:00Z","25.7","183","4155","FP","Forward Pocket","1200","GF","Gen Fwd"
"2026","AFL2026","AFL Premiership Season 2026","2026","2026","183255123","Home & Away","HA","31667","5","Round 5","6","REG","Regular Season","COMP","Complete","2026-04-11T00:00:00Z","19:05:00","2026-04-11T09:35:00Z","6","AO","Adelaide Oval","Australia/Adelaide","80","HAW","Hawthorn","15","14","104","140","WB","Western Bulldogs","8","16","64","80","3001109","4","309","140","WB","Western Bulldogs","Regular","REG","1008454","C.Budarick","Connor Budarick","19","2001-04-06T00:00:00Z","25","175","4141","BP","Back Pocket","3200","GD","Gen Def","1020621","M.Sellwood","Michael Sellwood","37","2003-10-02T00:00:00Z","22.5","186","4162","INT","Interchange","3200","GD","Gen Def"
